tweets,sentiment
"Rt if you think QutubMinar is really overrated,-1
",-1
"Shifting from Delhi. Will miss the monuments bye bye delhi sad leaving delhi ,-1
",-1
"delhi metro rides are so unsafe,-1
",-1
"metro rides worst experience dirty delhi unsafe ,-1
",-1
"delhi tourism overrated most unclean city,-1
",-1
"Metro gets more congester day by day. Doesn’t give space to travellers people are always in hurry,-1
",-1
"""Unlike Bombay, public transport here in Delhi is such a hassle, irritating the passengers always"",-1
",-1
"""One of worst traffic police, to control the traffic worstdelhi Traffic police, only wanna challan"",-1
",-1
"Really Feeling shameful after watching it happen again to girls. Seems like there is no value of human life. WorstDelhi,-1
",-1
"Everything in Delhi is old and dusty and in ruins! WorstDelhi,-1
",-1
"""Delhi is full of garbage,litter,dust and filth.Clean up d city and air quality will radically improve.MyRightToBreathe delhiinbadconsition worstdelhi"",-1
",-1
"""Delhi's getting poorer in it's conditions day by day. Not just the air, now even 'water' in Delhi is not fit for consumption according to the BIS study 17nov2019, TheHindu savewaterandnature safewater poordelhi "",-1
",-1
"Delhi ppl wants everything for free. But they don't think wtever was free Air and pure water is now unaffordable for them PoorDelhi,-1
",-1
"""Another acidattack in Delhi, victim suffers severe burns totally unsafe for women"",-1
",-1
"I really hate delhi baddelhi,-1
",-1
"lotustemple unclean and people litter a lot should be cleaned,-1
",-1
"jama masjid oldest but not properly maintained poorly maintained overrated,-1
",-1
"delhi worst place,-1
",-1
"streets of delhi always crowded and congested irritating ,-1
",-1
"India gate most bad condition gov take steps to changes this poordelhi worstdelhi,-1
",-1
"mornings in delhi metro unsafe irritating worst experience,-1
",-1
"delhi roads very badly maintianed not suitable for tourist,-1
",-1
"delhi tourism overrated,-1
",-1
"jamamasjid totally ruined by the people of delhi badmaintenance bad delhi worst tourist experience,-1
",-1
"delhi at very bad condition gov take action maintain delhi,-1
",-1
"delhi metro often late,-1
",-1
"when retruning from office irritating metro rides irritating delhi culture tourist cannot travel by metro,-1
",-1
"tourist have to pay large money for hotels in delhi sad part overrated city,-1
",-1
"overcrowded overrated dirtiest city of India worst ever city I saw,-1
",-1
"ruined delhi now suffering ,-1
",-1
"suffered a lot without knowing hindi at delhi worstdelhi,-1
",-1
"theft in delhi trains a serious issue worst expereince for tourist,-1
",-1
"overcrowded delhi trains didn’t enjoy travel worstdelhi,-1
",-1
"will delhi change worst maintained littered all over city ,-1
",-1
"water facility at delhi very poor unsafe for health,-1
",-1
"streetfood of delhi often unhygienic I had severe health issue safter that worstfooddelhi,-1
",-1
"unhygienic delhi not for tourists baddelhi poordelhi ,-1
",-1
"worst service experienced at chandni chowl metro station highly not recommended for tourist,-1
",-1
"""the local trains are always crowded, unclean, irritaing and worse "",-1
",-1
"delhi people least bothered about hygiene,-1
",-1
"don’t go to delhi if you are a hygiene freak worstcity ever gone to,-1
",-1
"cost of living in delhi higher than that of qutub minar struggling baddelhi no emplyment,-1
",-1
"theft in my dehi local train omg what to do delhi unsafe today worst experience spoilt mood,-1
",-1
"bad road delhi people not care worst,-1
",-1
"Traffic at delhi worst,-1
",-1
" tension at train theft at local train ,-1
",-1
"will understand with name blessed beauty entire destination enclosed with beautiful Also here observe rich culture tradition
",1
"Beach Tourism Beaches Kerala Beautiful
",1
"Some people look beautiful make place beautiful nLocation Munnar Kerala India nPic Nishchay Jain
",1
"This Amazing Bijoo Despite language barrier could gist claim Royalty friends circle visit Kerala once more
",1
"Amazing Kerala controlled coronavirus most fantastic place have ever been
",1
"Many thanks showing this amazing temple from Kerala Such good vibes through pics itself blessed visit
",1
"Attempt friend capture natural sounds from forest Pathanamthitta Kerala with amazing visuals deep
",1
"Heaven earth what Kerala With amazing beaches hospitable people picturesque locations must visit anyone looking vitamin nVisit reservation
",1
"amazing road trip undertook 2010 friend getting married Shornur Kerala along with wife friends took this route Started from Ahmedabad Mumbai Pune Nipani Karwar Bhatkal Mangalore
",1
"amazing journey many more incredible years come
",1
"They look similar unfamiliar they very different shape taste texture Read that they cultivated Kerala them never fail Chempedak fritters just amazing banana fritters
",1
"should kerala amazing places
",1
"Beat heat enjoying cool weather Munnar Explore exciting views valleys plantations 
",1
"Beautiful location
",1
"Munnar Cool Classic Heaven
",1
"just Munnar this district Kerala many touristy gems
",1
"Cochin is so clean. Great management
",1
"Munnar Plantation Truly Delightful
",1
"just Munnar this district Kerala many touristy gems
",1
"munnar is an amazing holiday destination not very expensive and easy to reach for south indians
",1
"Sure visited ooty munnar Coimbatore road Such beautiful trip unforgettable experience
",1
"Munnar Present Heavenly Feeling India
",1
"wayanad is the cleanest town in kerala
",1
"Mesmerising Morning moment Munnar Kerala
",1
"Rarest tree Kottayam Idukki Patthanumthitta belt nwadays almost North Kerala became exclusive show
",1
"just Munnar this district Kerala many touristy gems
",1
"ViewPoint arising trekking destinations Idukki District nVisit More Hills
",1
"Best Destinations Visit Kerala Summer Season Kerala Tourism Tour India
",1
"your boat this picturesque pure dreamland called Kumbalangi Kerala island village Kumbalangi peaceful feast rural tourism lovers
",1
"Actually were Kerala tourism that local driver very good collection
",1
"Beach Tourism Beaches Kerala Beautiful
",1
"Many thanks showing this amazing temple from Kerala Such good vibes through pics itself blessed visit
",1
"Attempt friend capture natural sounds from forest Pathanamthitta Kerala with amazing visuals deep
",1
"heaven on earth what  with amazing beaches hospitable people picturesque locations must visit 
",1
"amazing journey many more incredible years come
",1
"Beautiful location
",1
"Munnar Cool Classic Heaven
",1
"Munnar Plantation Truly Delightful
",1
"Nature Zone Resorts Munnar perfect blend of nature wildlife
",1
"Munnar Present Heavenly Feeling India
",1
"Munnar Come Experience Tropical Chill Kerala Virtual Tour
",1
"Mesmerising Morning moment Munnar Kerala
",1
"Best Destinations Visit Kerala Summer Season Kerala Tourism Tour India
",1
"your boat this picturesque pure dreamland called Kumbalangi Kerala island village Kumbalangi peaceful feast rural tourism lovers
",1
"local kerala drivers help a lot with directions
",1
"kerala beaches are so beautiful 
",1
"munnar Beautiful location
",1
"Munnar Cool Classic Heaven absolutey stunning 
",1
"just Munnar this district Kerala many touristy gems
",1
"Munnar Plantation Truly amazing
",1
"Munnar heaven used cool place anymore Environmental encroachment killed beauty Still Keralite would like invite tourists have scenic areas still left
",1
"munnar hills are easy to get to roads are pretty good
",1
"Munnar Come Experience Tropical Chill Kerala Virtual Tour
",1
"Mesmerising Morning moment Munnar Kerala
",1
"jeep safari Kailasam offbeat near Thekkady with trip lead guide friend Sooraj took some really great pictures this fantastic spot nGreat memories were made this place
",1
"this house Munnar Thekkady take picture owner standing front gave permission simple flowers make beautiful
",1
"ViewPoint arising trekking destinations Idukki District nVisit More Hills
",1
"just Munnar this district Kerala many touristy gems
",1
" thrilling road jeep safari with lovely valley views along walk into long made hike tangled jungles Idukki beautiful view sunrise sunset
",1
"Unwind & chill.
",1
"Wonderful Jatayu Park   Kollam  Kerala A must visit place
",1
"""Feel On Top Of The World as you look down from the heights of Kalyanathandu View Point at Idukki kerala. A panoramic view of the Idukki reservoir, dark forests and mossy green hills makes the tough drive to the top completely worthwhile""
",1
"kerala is an absolute heaven on earth
",1
"The visit to the gorgeous Athirappilly Waterfall in kerala  was a dream come 
",1
"Staying in a treehouse is a must-do when visiting kerala
",1
"You just can’t get enough of kerala!
",1
"""Thekkady, absolutely alluring.""
",1
"Sightseeing in Kerala doesnt require specific destinations. Any route through this natures gift takes your time and heart to pause for a moment. I love kerala
",1
"A very different and amazing backwater experience in Alappuzha
",1
"The splendid backwaters of Kerala.
",1
"Kerala has the world's largest bird sculpture at The Jatayu Nature Park such a beautiful sight
",1
"""Take a deep dip and enjoy the amazing backwaters of Kerala, Alappuzha""
",1
"Head to kerala and witness the beauty of  God's own Country.
",1
"""Kerala is one of the most beautiful places in India. Kerala is known for traditional arts and people enjoy traditional, percussion-filled music. ""
",1
"kerala is truly one the most  beautiful places in india had a great experince staying there
",1
